945.0572322119267,956.9072326091526,945.0513866247873,939.5115016428227,938.9412670412839,934.1233624418626,928.4764206492559,923.1553954262778,917.788915914437,913.4448593544818,910.0745076199554,908.2586598114876,906.3251823496222,903.6768328365939,900.8197127290186,898.1783820150779,895.2248926595302,892.8358943247794,890.5728202911407,888.0670507179321,886.3879424938206,885.4167537378813,885.3957460338905,885.3879788053439,886.4767905609443,887.2311925690149,887.8852855756674,888.2690023724908,888.6484832475653,888.817149567986,888.82109995012,888.7311965278348,888.5238483230803,888.2099837070125,887.8479430085995,887.4737058525343,887.0448348584539,886.5852776944915,886.0695131572238,885.7399208701424,885.3547576344384,884.943038583406,884.6616605484207,884.3311883944104,883.9857231502909,883.6277256668194,883.3050829219122,882.95364524174,882.5717494889018,882.1480920511249,881.6798241480092,881.1849193034959,880.827998790442,880.4386975503168,880.0979956076567,879.7213856563408,879.3323450519013,878.9374778405664,878.5756225376056,878.2527027849749,877.9030775701041,877.5872975587671,877.2565881837179,876.9119872269384,876.5371161008966,876.1440069027221,875.807668487306,875.4647891685161,875.1045431544462,874.7644333872561,874.396429705755,874.0233552890054,873.6555461267186,873.2720437874976,872.8728134878334,872.4477982606859,872.01316999242,871.6219330115184,871.2368132683561,870.8642052823275,870.476858919548,870.0694365165423,869.6535340528844,869.2758533285225,868.9171780640502,868.5331701596726,868.1250807033337,867.687862769415,867.2363913629517,866.7714094566134,866.292918299958,865.7898222397521,865.2683159704638,864.7698630250934,864.2472858336832,863.7213093487464,863.2607764500762,862.7761581275648,862.3525614223948,861.9095765237904,861.4466998533744,860.9580755405256,860.4498990754649,859.9272518719628,859.4327427393048,858.9664995738534,858.4690845577422,857.9552318923041,857.414107694341,856.8783241712697,856.3206712315189,855.7343778835885,855.1479297196631,854.5372411771554,853.9067968495058,853.25106117476,852.5860918080543,851.9055578006671,851.2086365422732,850.517883636744,849.8448798679955,849.1408119133043,848.3932914783486,847.6183499778292,846.8388615946673,846.1538342452105,845.4692130175443,844.7532812135735,844.0031528567949,843.2114907517969,842.4012484895359,841.6896448944399,840.9710069127979,840.2156155024686,839.4347258129965,838.6957622207156,837.905118253186,837.0431465645942,836.1474223274693,835.2212624129879,834.328938228178,833.3404939822033,832.2859683852627,831.3126388424395,830.2778246323777,829.6060828183045,828.8984382236335,828.099967014124,827.1544295961071,826.6551871489378,826.0100494949768,825.7729378373202,825.6424983698153,825.6059005276272,825.7264034518514,827.450904376754,829.1634479694476,831.1479195688314,833.0439003356761,834.8075788071231,836.4502399653057,837.9500609909667,840.4012699460018,842.7337744724197,845.0816048466727,847.6882353530971,850.5292077142238,853.6205885603745,856.7445828860659,859.8709645006434,863.1259602146295,866.3606163021177,869.5047983985478,872.7310633541587,875.8318182043845,878.8433670652428,881.9547280421556,885.0738480457494,888.0744976154483,890.8746900167574,893.5528010154447,897.1350610049496,900.5109026271863,903.7987262271909,907.1102249362727,910.349660146667,914.0228656304818,917.7284977245974,921.8098106225146,925.6392542485038,929.6621508455786,933.7071929155031,938.9036525184905,945.3784736072113,951.8449770368071,954.2616966519307,945.0572322119267
182.7720727244062,197.5778386760903,197.391941849823,194.23404365753348,191.44814481237995,188.52344142855793,185.43667236004535,182.1555241168742,178.71500048758153,177.7545257792641,176.15701128320154,174.4578189164634,173.45631929754836,172.91294977800314,172.88267821366492,172.56093227033065,172.26317014161253,172.07188500864552,171.83085844446356,171.421074950793,170.92081715269603,170.343426401659,169.82185219101564,169.47765828149505,168.96396808915097,168.42441247949063,167.75517275745366,166.98323321235273,167.70479197398708,168.1789108597353,168.53288257362232,168.9410709697886,169.2075128954523,170.3578792986654,171.5982480165382,173.42371412627898,174.84351081840526,176.62749275203242,178.51268589671622,182.14737616987014,187.32358181231075,192.11398136068314,192.61522931333937,182.7720727244062
92.03079016422674,105.71179494547071,105.96762365959172,103.16210573603936,100.99281523143944,98.42203827482288,95.45916783510717,91.82997369914341,87.14057399155578,86.55933880131539,84.80263961579601,82.35610573703329,80.87710265788955,80.26235686376043,81.14849142726634,81.6788184443643,82.4043416934393,84.00615166670723,85.88696254895699,87.42485715310178,89.29490037632527,90.28764284410067,90.69220158045158,93.68248121640393,97.51991223845248,101.84066145790705,108.83987216062869,92.03079016422674
89.52770531398484,104.85433259977772,100.60820314264771,98.6822469877155,96.88962458614733,94.99052661347237,92.5799339905198,89.67388084531729,86.60074925231957,85.49935838702265,88.88765550065531,89.16934247397646,86.35414326281806,98.59139020596417,89.52770531398484
80.18660950288312,95.8480067887337,92.79985860939287,90.28746313717052,87.40869159902891,84.37185003271637,81.04077545005023,77.5507814867024,73.67527052806669,69.96761726005181,77.40442025337555,89.86990676194108,89.75477768362175,80.18660950288312
642.9866566246824,652.5919920727983,638.4035254859855,629.90412622772,627.0230434745657,619.6429796588104,611.0996181462315,602.6925528976085,593.9986025701969,586.3638695027098,579.7419257275552,575.2089037382601,570.5483106043752,564.7991917632339,558.7447744402027,552.7671429361528,545.9843405081031,540.0330966266549,534.140187788598,527.5059141483905,522.3689152799581,518.5869849889456,516.7490127682082,515.1847645968512,515.9560570930902,516.3640499411744,517.0093385094906,517.5402475535999,517.9828947200476,518.1723699856902,518.3588874981176,518.3564949150469,518.3077317565977,518.0969390376443,517.7553929471638,517.2945179412576,516.7406694098516,516.262657293842,515.7559147708296,515.502647647184,515.3032033494958,515.2312393417433,515.2574266216561,515.3502491740356,515.4282090655207,515.400538175457,515.5931958395499,515.6876171154837,515.72119168929,515.7519028363099,515.70894150757,515.6652537824104,515.9807990941817,516.3867557603114,516.7867307276589,517.1433762327526,517.5252333406852,517.877664711842,518.3941825635599,519.007172371874,519.5591941081698,520.2640630774281,520.9367398026138,521.5657624388919,522.2308799355781,522.8512314401698,523.7216125270527,524.5535459970926,525.3755769589409,526.2895450768428,527.1931008615971,528.1152437657873,528.9860961099453,529.8195536239135,530.7103551928091,531.5783557226566,532.4497956550347,533.4454558115364,534.5120712364927,535.5755285315308,536.6452415512946,537.8020003977322,538.9301821780653,540.1025054065733,541.2980823431628,542.5307159139043,543.7376431864817,544.9136175372641,546.0989284211246,547.2533710165942,548.3754668734994,549.4635054531944,550.6006740318144,551.7288651510905,552.8502541358018,553.9624526199302,555.3124138668867,556.7536045822446,558.2812887556631,559.7713496171089,561.2328218136378,562.6808266732968,564.0991078831414,565.567827093048,567.0569581279898,568.5540668515166,570.1786354969973,571.7756887120058,573.3407612843605,574.8652254900643,576.3933930116652,577.875598582658,579.334022300287,580.7952525636113,582.2680384624288,583.683588538314,585.1225574669018,586.5554806988298,587.9799304168537,589.4675643787447,591.0034488526746,592.5444691252557,594.0265947065275,595.4907470155688,596.8792570549831,598.3614636320692,600.1169420753996,601.8077988539108,603.5210341363527,605.1877823524545,606.8011166647033,608.7134999977928,610.6755221575721,612.7180694586104,614.7114719931418,616.7906890618607,618.7758125477574,620.6615747015713,622.6237145556222,624.445324757875,626.1957082104061,628.0160162635246,629.7384656564892,631.7495063437475,633.3774059621261,636.2194810969572,638.9539643170433,641.2448079605642,642.5385432799362,645.6828722501391,647.0456338774028,651.4656919534959,657.8024298686457,642.9866566246824
415.9876278498228,430.80342886314116,421.8868532369839,420.3888904675456,416.68547837833626,412.68357595433974,408.23663283020903,404.31196189269707,400.17517353886154,396.03233646167035,391.80194597443887,387.3808088861823,382.84978308655434,378.418675934736,374.4178062752424,370.7013951966159,367.99209862590084,365.72544175168144,364.1277086590636,362.5457977532118,361.2299330347854,359.62589910349897,357.7003004671312,356.3887416955957,354.7734243415872,352.91051441177626,351.1172639441668,349.1340084148098,347.3103716669692,346.37945512747376,345.72963893738654,344.88035644987417,343.88596839882155,342.945204121218,341.8881764242488,341.23647434800546,340.74022488441074,340.0783497018329,339.745257837555,339.2493035252553,338.67270380486076,338.1720585705688,337.5489384169333,337.4470374384192,337.21530602715796,337.0212145673738,336.9437946348111,336.80120551685377,336.6932230899164,336.48734625262256,336.1586305075159,335.95918405532603,335.7211804306153,335.48980880542865,335.4794204442203,335.55439260500873,335.68626427457247,335.7769442264912,336.0458586588137,336.28492355294867,336.47768967261163,336.7254398909555,337.0707993497177,337.43158184050895,337.69277317568725,337.9637317751749,338.17169100291784,338.3181088866435,338.4037762686495,338.63195908090205,338.79331340516126,338.9763937298329,339.1367265272735,339.7043362085082,340.4888515004279,341.3567723008035,342.1597476418127,342.8718589732367,343.6015343367575,344.2729293358868,345.08013274237135,345.8597356675674,346.61486941833425,347.6407121000922,348.5845921294455,349.4711452835063,350.33864249907174,351.1396838464615,351.926011665496,352.69073284482977,353.50968384919236,354.2959897313147,355.0200968648104,355.7876811790148,356.5608891507476,357.3373180256016,358.2281352586678,359.19301172791785,360.1967187882723,361.1188732470525,362.069453644139,362.8937907546957,363.799409717779,365.2071759825825,366.5203757179719,367.89273820365304,369.19664800828843,370.5149014279687,372.23414364628576,374.0417494349936,376.01821756636025,377.9162114116184,379.92560183698436,381.8017090045855,383.56714274765477,385.5034544156187,387.2428629137651,388.8642786043181,390.7319140544005,392.56780845139843,394.7946852899415,396.7256782416281,400.21583441175017,403.50112629873644,406.34745949533965,408.1867756933255,412.34805587576614,414.81675960526525,420.9669214009554,429.0025820937804,415.9876278498228
213.2123952818999,229.54715669217498,222.51462661667406,219.25574683843197,217.99947605423554,216.82092014146787,215.17694790842359,213.32137996422938,211.17186415011136,208.86352938805612,206.46126452831658,204.24947982501106,201.9009817589665,199.39699496125297,197.05282464634328,194.61786489292615,192.11009105771222,189.9080362347123,187.6294128539894,185.4690676272645,183.29400694453406,181.03943905418464,179.56488401839,178.50016600268205,177.42168505800757,176.33221753557692,175.17508952191946,173.8940993862287,172.77721391097208,171.80954418100868,171.72132149180845,171.49257824045486,171.50079750647657,171.38460443420337,171.16168436471324,170.85465293469258,170.4137749560598,169.856609739792,169.3085891839145,168.65398590118076,168.12320136674367,167.59745445372909,166.96943619466919,166.50922226196624,166.32709868891988,166.01750686912789,165.86280417762822,165.91449707753628,166.2708460852542,166.6344400536407,166.89149272927884,167.49004598796282,168.2474032797307,168.80905924729524,169.68548279330412,170.8562461453488,172.13628737322756,173.462462922284,174.77362905750365,176.2748003996664,177.53611514487687,178.70391753368085,180.1820099002805,181.9475666762307,184.02772687332154,185.7171904104945,187.28197052611432,189.49569612683516,192.5988562513498,195.31919489632526,197.85158980359427,198.92339863042247,200.44686994870602,203.6344379087378,214.44794024207698,224.67157769593047,213.2123952818999
104.57840040079884,120.41404323745843,120.47800042358743,118.21993722889772,115.6301168118718,113.63774014000555,111.8585945945873,109.91497846395842,107.91264815122258,106.25702149816581,104.45834949295734,102.62498976043581,100.63796535046018,100.07909477192703,100.20712945925844,100.62529951153815,100.5458073272508,100.97984202773085,101.14982607196355,100.9714462640536,100.5140374697773,100.03909385137014,99.4630770761138,99.34119484061432,99.23808380389004,97.7274694692551,97.2124967634826,103.68954903508515,110.39553213323455,117.82169565617006,104.57840040079884
60.4222848648999,77.93481736799117,72.19152645862037,67.41235185140305,64.96346988728416,64.09003336298429,62.47316930093965,61.44500710102906,60.96134129071413,59.82837166452521,58.92224795940592,57.59870986661436,56.426688007203495,55.5179336249366,55.896983295874286,56.5059699347635,58.28062496565529,59.17129376291817,59.853058368276756,60.054886431568015,59.99432999357812,64.0541548344631,67.10222890836587,69.05478278174098,68.47286201639865,76.05337643503687,60.4222848648999
